District,Unit  ,Inci_no   ,incid_descrip,Alm_d  m            ,Disp_d    m           ,No  if_d    m          ,Roll_d    m           ,Arv_d    m            ,In_d    m             ,City                     ,Zip       ,Shift,Lattitude,Longitude
Downtown,T1,19-0002247,EMS call,4/15/2019 14:43,4/15/2019 14:43,4/15/2019 14:43,4/15/2019 14:45,4/15/2019 14:47,4/15/2019 14:59,BURLINGTON,5401,A,44.47847816,-73.2027901
Downtown,E1,19-0005063,EMS call,8/17/2019 13:26,8/17/2019 13:26,8/17/2019 13:27,8/17/2019 13:27,8/17/2019 13:30,8/17/2019 13:40,BURLINGTON,5401,B,44.47296626,-73.18740652
Downtown,E1,19-0005072,Police matter  Includes incidents where FD is called to a scene that should be handled by the police,8/17/2019 21:49,8/17/2019 21:49,8/17/2019 21:50,8/17/2019 21:52,8/17/2019 21:55,8/17/2019 21:57,BURLINGTON,5401,B,44.45439485,-73.23098408
Downtown,E1,19-0005195,"Alarm system activation (no fire), unintentional",8/22/2019 11:32,8/22/2019 11:32,8/22/2019 11:33,8/22/2019 11:33,8/22/2019 11:40,8/22/2019 11:50,BURLINGTON,5401,A,44.47790346,-73.18710595
Old North End,22A1,19-0005480,EMS call where injured party has been transported by a non-fire service agency or left the scene prior to arrival,9/3/2019 21:12,9/3/2019 21:12,9/3/2019 21:13,9/3/2019 21:13,9/3/2019 21:13,9/3/2019 21:53,BURLINGTON,5401,A,44.48194816,-73.1906221
Downtown,E1,19-0005482,EMS call,9/4/2019 2:39,9/4/2019 2:39,9/4/2019 2:40,9/4/2019 2:41,9/4/2019 2:44,9/4/2019 3:01,BURLINGTON,5401,A,44.47333297,-73.23615123
Downtown,T1,19-0005483,"Alarm system activation (no fire), unintentional",9/4/2019 4:59,9/4/2019 4:59,9/4/2019 5:00,9/4/2019 5:02,9/4/2019 5:06,9/4/2019 5:10,BURLINGTON,5401,B,44.49124615,-73.1773724
Downtown,T1,19-0005511,Smoke detector activation due to malfunction,9/5/2019 2:13,9/5/2019 2:13,9/5/2019 2:14,9/5/2019 2:16,9/5/2019 2:18,9/5/2019 2:27,BURLINGTON,5401,B,44.47038102,-73.19551769
Downtown,E1,18-0005000,EMS call,8/17/2018 4:10,8/17/2018 4:10,8/17/2018 4:10,8/17/2018 4:13,8/17/2018 4:14,8/17/2018 4:22,BURLINGTON,5401,C,44.46476491,-73.23349023
Downtown,E1,18-0005021,EMS call,8/18/2018 4:13,8/18/2018 4:13,8/18/2018 4:14,8/18/2018 4:17,8/18/2018 4:19,8/18/2018 4:41,BURLINGTON,5401,A,44.49457738,-73.21201349
New North End,E1,18-0005065,Gas leak (natural gas or LPG),8/20/2018 8:09,8/20/2018 8:09,8/20/2018 8:10,8/20/2018 8:12,8/20/2018 8:16,8/20/2018 9:12,BURLINGTON,5408,C,44.51628659,-73.21558655
Old North End,E1,18-0005099,No incident found on arrival at dispatch address,8/21/2018 7:53,8/21/2018 7:53,8/21/2018 7:54,8/21/2018 7:54,8/21/2018 7:55,8/21/2018 7:56,BURLINGTON,5401,A,44.48481036,-73.20214695
Downtown,T1,19-0002451,EMS call,4/24/2019 10:17,4/24/2019 10:17,4/24/2019 10:20,4/24/2019 10:20,4/24/2019 10:23,4/24/2019 10:35,BURLINGTON,5401,A,44.47800566,-73.18188908
Downtown,E1,19-0002533,EMS call,4/27/2019 22:02,4/27/2019 22:02,4/27/2019 22:03,4/27/2019 22:06,4/27/2019 22:07,4/27/2019 22:11,BURLINGTON,5401,A,44.46923455,-73.19715084
Downtown,E1,19-0002652,EMS call,5/3/2019 21:09,5/3/2019 21:09,5/3/2019 21:10,5/3/2019 21:12,5/3/2019 21:13,5/3/2019 21:27,BURLINGTON,5401,A,44.49547373,-73.23257569
Hill Section,T1,19-0003065,EMS call,5/24/2019 7:55,5/24/2019 7:55,5/24/2019 7:56,5/24/2019 7:57,5/24/2019 7:57,5/24/2019 8:22,BURLINGTON,5401,A,44.49381254,-73.1766449
Downtown,E1,19-0003116,EMS call,5/26/2019 18:53,5/26/2019 18:53,5/26/2019 18:53,5/26/2019 18:55,5/26/2019 18:57,5/26/2019 19:00,BURLINGTON,5401,C,44.46809741,-73.22378905
Downtown,E1,19-0003225,Motor vehicle accident with injuries,5/31/2019 8:16,5/31/2019 8:16,5/31/2019 8:16,5/31/2019 8:18,5/31/2019 8:20,5/31/2019 8:36,BURLINGTON,5401,B,44.49851584,-73.21225899
Downtown,E1,18-0006098,"Good intent call, other",9/29/2018 20:06,9/29/2018 20:06,9/29/2018 20:07,9/29/2018 20:11,9/29/2018 20:11,9/29/2018 20:14,BURLINGTON,5401,A,44.47883092,-73.23288819
Downtown,E1,18-0006245,EMS call,10/5/2018 7:34,10/5/2018 7:34,10/5/2018 7:34,10/5/2018 7:36,10/5/2018 7:38,10/5/2018 7:43,BURLINGTON,5401,A,44.4765573,-73.233679
Downtown,E1,19-0002312,Dumpster or other outside trash receptacle fire,4/18/2019 12:17,4/18/2019 12:17,4/18/2019 12:20,4/18/2019 12:20,4/18/2019 12:20,4/18/2019 12:25,BURLINGTON,5401,A,44.45119799,-73.20694966
Hill Section,T1,19-0005536,"Smoke detector activation (no fire), unintentional",9/5/2019 17:04,9/5/2019 17:04,9/5/2019 17:04,9/5/2019 17:05,9/5/2019 17:14,9/5/2019 17:19,BURLINGTON,5401,C,44.48787815,-73.19705521
Downtown,E1,19-0005535,EMS call,9/5/2019 16:53,9/5/2019 16:53,9/5/2019 16:53,9/5/2019 16:55,9/5/2019 16:56,9/5/2019 17:03,BURLINGTON,5401,C,44.45798191,-73.20459185
Downtown,E1,19-0007182,EMS call,11/11/2019 9:14,11/11/2019 9:14,11/11/2019 9:14,11/11/2019 9:16,11/11/2019 9:25,11/11/2019 9:40,BURLINGTON,5401,A,44.45763384,-73.20434114
Downtown,E1,19-0007595,EMS call,11/29/2019 23:09,11/29/2019 23:09,11/29/2019 23:12,11/29/2019 23:12,11/29/2019 23:13,11/29/2019 23:20,BURLINGTON,5401,A,44.48580151,-73.24854629
Downtown,E1,19-0006596,EMS call,10/19/2019 5:30,10/19/2019 5:30,10/19/2019 5:33,10/19/2019 5:33,10/19/2019 5:33,10/19/2019 5:40,BURLINGTON,5401,B,44.4943534,-73.22353201
Hill Section,E1,19-0002377,EMS call,4/21/2019 14:44,4/21/2019 14:44,4/21/2019 14:49,4/21/2019 14:55,4/21/2019 14:55,4/21/2019 15:00,BURLINGTON,5401,A,44.47161786,-73.1771981
Downtown,E1,19-0002779,EMS call,5/9/2019 22:05,5/9/2019 22:05,5/9/2019 22:05,5/9/2019 22:08,5/9/2019 22:09,5/9/2019 22:25,BURLINGTON,5401,A,44.46540692,-73.22221212
Downtown,E1,19-0002796,EMS call,5/10/2019 20:58,5/10/2019 20:58,5/10/2019 20:59,5/10/2019 21:01,5/10/2019 21:06,5/10/2019 21:13,BURLINGTON,5401,B,44.49439445,-73.22332376
Old North End,T1,19-0006057,EMS call,9/27/2019 17:12,9/27/2019 17:12,9/27/2019 17:13,9/27/2019 17:14,9/27/2019 17:17,9/27/2019 17:52,BURLINGTON,5401,A,44.49830618,-73.23727379
Downtown,T1,19-0006074,Assist invalid,9/28/2019 12:28,9/28/2019 12:28,9/28/2019 12:28,9/28/2019 12:30,9/28/2019 12:33,9/28/2019 12:45,BURLINGTON,5401,B,44.47884755,-73.25212129
Downtown,E1,19-0006878,EMS call,10/31/2019 14:22,10/31/2019 14:22,10/31/2019 14:22,10/31/2019 14:23,10/31/2019 14:25,10/31/2019 14:34,BURLINGTON,5401,B,44.49416424,-73.23723882
Downtown,22A1,19-0007027,EMS call where injured party has been transported by a non-fire service agency or left the scene prior to arrival,11/5/2019 10:14,11/5/2019 10:14,11/5/2019 10:16,11/5/2019 10:19,11/5/2019 10:23,11/5/2019 11:43,BURLINGTON,5401,A,44.49194092,-73.2011345
Downtown,E1,19-0007059,EMS call,11/6/2019 16:03,11/6/2019 16:03,11/6/2019 16:04,11/6/2019 16:06,11/6/2019 16:09,11/6/2019 16:18,BURLINGTON,5401,B,44.47655491,-73.24275035
Downtown,T1,18-0006035,EMS call,9/27/2018 13:07,9/27/2018 13:07,9/27/2018 13:08,9/27/2018 13:10,9/27/2018 13:12,9/27/2018 13:20,BURLINGTON,5401,B,44.46589898,-73.22996161
Downtown,E1,18-0006037,EMS call,9/27/2018 14:55,9/27/2018 14:55,9/27/2018 14:55,9/27/2018 14:57,9/27/2018 14:58,9/27/2018 15:09,BURLINGTON,5401,B,44.48936163,-73.22844199
Downtown,E1,19-0007032,EMS call,11/5/2019 13:28,11/5/2019 13:28,11/5/2019 13:28,11/5/2019 13:28,11/5/2019 13:30,11/5/2019 13:35,BURLINGTON,5401,A,44.48503733,-73.19244111
Downtown,E1,19-0007069,EMS call,11/7/2019 6:14,11/7/2019 6:14,11/7/2019 6:15,11/7/2019 6:17,11/7/2019 6:20,11/7/2019 6:39,BURLINGTON,5401,C,44.46405343,-73.24968954
Hill Section,E1,18-0005590,EMS call,9/11/2018 10:18,9/11/2018 10:18,9/11/2018 10:18,9/11/2018 10:20,9/11/2018 10:23,9/11/2018 10:39,BURLINGTON,5401,A,44.48300922,-73.2219525
Downtown,E1,18-0005642,"Public service assistance, other",9/13/2018 10:23,9/13/2018 10:23,9/13/2018 10:24,9/13/2018 10:26,9/13/2018 10:26,9/13/2018 10:36,BURLINGTON,5401,C,44.48640799,-73.1980831
Downtown,E1,18-0005711,EMS call,9/15/2018 15:01,9/15/2018 15:01,9/15/2018 15:01,9/15/2018 15:03,9/15/2018 15:05,9/15/2018 15:25,BURLINGTON,5401,B,44.49135921,-73.20297957
Hill Section,E1,18-0005825,EMS call where injured party has been transported by a non-fire service agency or left the scene prior to arrival,9/20/2018 6:40,9/20/2018 6:40,9/20/2018 6:41,9/20/2018 6:42,9/20/2018 6:49,9/20/2018 6:52,BURLINGTON,5401,A,44.48523557,-73.22476635
Downtown,T1,18-0005921,No incident found on arrival at dispatch address,9/23/2018 6:01,9/23/2018 6:01,9/23/2018 6:02,9/23/2018 6:04,9/23/2018 6:04,9/23/2018 6:07,BURLINGTON,5401,A,44.47850798,-73.17915797
Downtown,E1,18-0006022,EMS call,9/26/2018 19:25,9/26/2018 19:25,9/26/2018 19:26,9/26/2018 19:29,9/26/2018 19:30,9/26/2018 19:41,BURLINGTON,5401,A,44.48572454,-73.18725389
Downtown,E1,18-0007504,EMS call,12/3/2018 17:34,12/3/2018 17:34,12/3/2018 17:34,12/3/2018 17:36,12/3/2018 17:37,12/3/2018 18:18,BURLINGTON,5401,C,44.49859782,-73.20106459
Downtown,E1,18-0007588,EMS call,12/7/2018 21:18,12/7/2018 21:18,12/7/2018 21:18,12/7/2018 21:21,12/7/2018 21:21,12/7/2018 22:04,BURLINGTON,5401,A,44.49911454,-73.22313964
Downtown,E1,18-0007618,EMS call,12/9/2018 6:51,12/9/2018 6:51,12/9/2018 6:51,12/9/2018 6:51,12/9/2018 6:53,12/9/2018 7:08,BURLINGTON,5401,C,44.47031912,-73.1899493
Downtown,E1,18-0006864,EMS call,11/1/2018 12:16,11/1/2018 12:16,11/1/2018 12:16,11/1/2018 12:17,11/1/2018 12:19,11/1/2018 12:35,BURLINGTON,5401,A,44.46479105,-73.1871664
Old North End,E1,19-0005219,EMS call,8/23/2019 17:47,8/23/2019 17:47,8/23/2019 17:47,8/23/2019 17:49,8/23/2019 17:51,8/23/2019 18:04,BURLINGTON,5401,B,44.47863106,-73.23151801
Downtown,E1,19-0004679,EMS call,7/31/2019 7:57,7/31/2019 7:57,7/31/2019 7:57,7/31/2019 7:59,7/31/2019 8:09,7/31/2019 8:11,BURLINGTON,5401,C,44.49788939,-73.21979453
Downtown,E1,19-0004726,"Defective elevator, no occupants",8/2/2019 5:46,8/2/2019 5:46,8/2/2019 5:46,8/2/2019 5:48,8/2/2019 5:51,8/2/2019 5:55,BURLINGTON,5401,B,44.46909489,-73.23785205
Downtown,E1,19-0004750,No incident found on arrival at dispatch address,8/3/2019 9:39,8/3/2019 9:39,8/3/2019 9:39,8/3/2019 9:40,8/3/2019 9:41,8/3/2019 9:45,BURLINGTON,5401,C,44.46565267,-73.21146452
Downtown,E1,19-0000413,EMS call,1/21/2019 3:48,1/21/2019 3:48,1/21/2019 3:48,1/21/2019 3:51,1/21/2019 3:52,1/21/2019 4:01,BURLINGTON,5401,A,44.49724353,-73.20046072
Downtown,T1,19-0000670,Assist invalid,1/31/2019 15:32,1/31/2019 15:32,1/31/2019 15:32,1/31/2019 15:35,1/31/2019 15:38,1/31/2019 15:45,BURLINGTON,5401,B,44.46886465,-73.21522865
Downtown,E1,19-0007155,EMS call,11/10/2019 7:32,11/10/2019 7:32,11/10/2019 7:32,11/10/2019 7:34,11/10/2019 7:35,11/10/2019 7:44,BURLINGTON,5401,C,44.46126766,-73.21266208
Hill Section,E1,19-0007201,Alarm system activation due to malfunction,11/12/2019 0:12,11/12/2019 0:12,11/12/2019 0:12,11/12/2019 0:15,11/12/2019 0:17,11/12/2019 0:19,BURLINGTON,5401,A,44.48073608,-73.22358025
Downtown,E1,18-0004692,EMS call,8/5/2018 21:58,8/5/2018 21:58,8/5/2018 21:59,8/5/2018 22:04,8/5/2018 22:04,8/5/2018 22:08,BURLINGTON,5401,C,44.48177002,-73.19348259
Hill Section,E3,18-0006709,Smoke detector activation due to malfunction,10/24/2018 16:18,10/24/2018 16:18,10/24/2018 16:19,10/24/2018 16:23,10/24/2018 16:23,10/24/2018 16:31,BURLINGTON,5401,B,44.45663131,-73.21326204
Hill Section,E3,18-0006847,EMS call where injured party has been transported by a non-fire service agency or left the scene prior to arrival,10/31/2018 20:50,10/31/2018 20:50,10/31/2018 20:50,10/31/2018 20:52,10/31/2018 20:54,10/31/2018 21:09,BURLINGTON,5401,C,44.47033167,-73.18821502
Hill Section,E3,18-0007131,"Smoke detector activation (no fire), unintentional",11/14/2018 10:53,11/14/2018 10:53,11/14/2018 10:54,11/14/2018 10:57,11/14/2018 11:00,11/14/2018 11:17,BURLINGTON,5401,B,44.48398668,-73.20879889
Downtown,E3,18-0007136,"Alarm system activation (no fire), unintentional",11/14/2018 16:42,11/14/2018 16:42,11/14/2018 16:43,11/14/2018 16:45,11/14/2018 16:47,11/14/2018 16:49,BURLINGTON,5401,B,44.45788117,-73.2012072
Hill Section,E3,18-0006125,Smoke detector activation due to malfunction,9/30/2018 18:09,9/30/2018 18:09,9/30/2018 18:09,9/30/2018 18:11,9/30/2018 18:14,9/30/2018 18:21,BURLINGTON,5401,B,44.50766291,-73.20854005
Hill Section,E3,18-0006467,"Good intent call, other",10/13/2018 21:08,10/13/2018 21:08,10/13/2018 21:09,10/13/2018 21:12,10/13/2018 21:12,10/13/2018 21:16,BURLINGTON,5401,C,44.48084406,-73.15887424
Hill Section,E3,18-0006535,Motor vehicle accident with injuries,10/17/2018 6:37,10/17/2018 6:37,10/17/2018 6:37,10/17/2018 6:40,10/17/2018 6:44,10/17/2018 6:56,BURLINGTON,5401,A,44.49147588,-73.17479652
Hill Section,E3,18-0004736,EMS call,8/7/2018 8:18,8/7/2018 8:18,8/7/2018 8:18,8/7/2018 8:21,8/7/2018 8:23,8/7/2018 8:40,BURLINGTON,5401,B,44.49578148,-73.22215379
Hill Section,E3,18-0004971,EMS call,8/16/2018 1:41,8/16/2018 1:41,8/16/2018 1:42,8/16/2018 1:45,8/16/2018 1:47,8/16/2018 2:07,BURLINGTON,5401,A,44.44962349,-73.174239
Hill Section,E3,19-0000601,"Smoke detector activation (no fire), unintentional",1/28/2019 15:20,1/28/2019 15:20,1/28/2019 15:21,1/28/2019 15:26,1/28/2019 15:26,1/28/2019 16:29,BURLINGTON,5401,B,44.47522201,-73.21234275
Hill Section,E3,19-0007264,EMS call,11/15/2019 4:49,11/15/2019 4:49,11/15/2019 4:49,11/15/2019 4:51,11/15/2019 4:53,11/15/2019 5:05,BURLINGTON,5401,B,44.46623687,-73.23367727
Hill Section,E3,19-0007269,EMS call where injured party has been transported by a non-fire service agency or left the scene prior to arrival,11/15/2019 8:36,11/15/2019 8:36,11/15/2019 8:37,11/15/2019 8:38,11/15/2019 8:40,11/15/2019 8:44,BURLINGTON,5401,B,44.46998917,-73.20893633
Hill Section,E3,18-0006392,"Smoke detector activation (no fire), unintentional",10/10/2018 15:27,10/10/2018 15:27,10/10/2018 15:27,10/10/2018 15:34,10/10/2018 15:34,10/10/2018 15:47,BURLINGTON,5401,C,44.46079872,-73.20039867
Downtown,E3,18-0006548,Smoke detector activation due to malfunction,10/17/2018 18:08,10/17/2018 18:08,10/17/2018 18:09,10/17/2018 18:10,10/17/2018 18:13,10/17/2018 18:15,BURLINGTON,5401,A,44.48896182,-73.22210503
Hill Section,E3,18-0007818,EMS call,12/18/2018 7:12,12/18/2018 7:12,12/18/2018 7:12,12/18/2018 7:15,12/18/2018 7:15,12/18/2018 7:36,BURLINGTON,5401,C,44.4979076,-73.2050621
Hill Section,E3,19-0005180,EMS call,8/21/2019 22:49,8/21/2019 22:49,8/21/2019 22:49,8/21/2019 22:51,8/21/2019 22:56,8/21/2019 23:12,BURLINGTON,5401,C,44.49398413,-73.17635959
Hill Section,E3,19-0005301,Smoke detector activation due to malfunction,8/27/2019 20:03,8/27/2019 20:03,8/27/2019 20:04,8/27/2019 20:06,8/27/2019 20:07,8/27/2019 20:14,BURLINGTON,5401,C,44.46739278,-73.21580042
Hill Section,E3,19-0005524,Motor vehicle accident with injuries,9/5/2019 10:53,9/5/2019 10:53,9/5/2019 10:53,9/5/2019 10:56,9/5/2019 10:57,9/5/2019 11:09,BURLINGTON,5401,C,44.46985437,-73.19172957
Hill Section,E3,19-0005573,"False alarm or false call, other",9/7/2019 15:45,9/7/2019 15:45,9/7/2019 15:45,9/7/2019 15:48,9/7/2019 15:48,9/7/2019 15:55,BURLINGTON,5401,B,44.47512032,-73.2247366
Hill Section,E3,18-0005085,Assist invalid,8/20/2018 16:33,8/20/2018 16:33,8/20/2018 16:33,8/20/2018 16:35,8/20/2018 16:37,8/20/2018 16:47,BURLINGTON,5401,C,44.46453771,-73.19149601
Hill Section,E3,18-0005307,Building fire  Excludes confined fires (113–118),8/30/2018 14:23,8/30/2018 14:23,8/30/2018 14:27,8/30/2018 14:27,8/30/2018 14:29,8/30/2018 16:27,BURLINGTON,5401,A,44.47479594,-73.18833655
Hill Section,E3,19-0004451,EMS call,7/22/2019 15:26,7/22/2019 15:26,7/22/2019 15:27,7/22/2019 15:29,7/22/2019 15:32,7/22/2019 15:57,BURLINGTON,5401,C,44.50643269,-73.19492668
Downtown,E3,19-0006279,"Smoke detector activation (no fire), unintentional",10/6/2019 15:30,10/6/2019 15:30,10/6/2019 15:30,10/6/2019 15:32,10/6/2019 15:35,10/6/2019 15:40,BURLINGTON,5401,A,44.45957308,-73.20958818
Hill Section,E3,19-0002630,EMS call where injured party has been transported by a non-fire service agency or left the scene prior to arrival,5/2/2019 16:56,5/2/2019 16:56,5/2/2019 16:56,5/2/2019 16:57,5/2/2019 17:00,5/2/2019 17:20,BURLINGTON,5401,C,44.45994803,-73.17197496
Hill Section,E3,19-0002683,EMS call where injured party has been transported by a non-fire service agency or left the scene prior to arrival,5/4/2019 19:12,5/4/2019 19:12,5/4/2019 19:12,5/4/2019 19:13,5/4/2019 19:15,5/4/2019 19:22,BURLINGTON,5401,B,44.46237712,-73.20468242
Hill Section,E3,19-0002786,EMS call,5/10/2019 9:49,5/10/2019 9:49,5/10/2019 9:50,5/10/2019 9:51,5/10/2019 9:52,5/10/2019 10:08,BURLINGTON,5401,B,44.47810678,-73.23250798
Downtown,E1,19-0005665,EMS call,9/11/2019 9:01,9/11/2019 9:01,9/11/2019 9:02,9/11/2019 9:03,9/11/2019 9:05,9/11/2019 9:10,BURLINGTON,5401,C,44.46585247,-73.1960684
Downtown,E1,19-0005762,EMS call,9/14/2019 18:39,9/14/2019 18:39,9/14/2019 18:39,9/14/2019 18:41,9/14/2019 18:42,9/14/2019 18:49,BURLINGTON,5401,C,44.47817039,-73.22879696
Downtown,T1,19-0005812,"Smoke detector activation (no fire), unintentional",9/17/2019 5:15,9/17/2019 5:15,9/17/2019 5:16,9/17/2019 5:17,9/17/2019 5:19,9/17/2019 5:24,BURLINGTON,5401,C,44.48996949,-73.22897416
Hill Section,E3,19-0005936,EMS call where injured party has been transported by a non-fire service agency or left the scene prior to arrival,9/22/2019 6:20,9/22/2019 6:20,9/22/2019 6:21,9/22/2019 6:23,9/22/2019 6:25,9/22/2019 6:34,BURLINGTON,5401,B,44.48354136,-73.17993118
Old North End,E3,19-0006009,Smoke detector activation due to malfunction,9/25/2019 13:42,9/25/2019 13:42,9/25/2019 13:42,9/25/2019 13:44,9/25/2019 13:47,9/25/2019 13:50,BURLINGTON,5401,B,44.47065359,-73.22303777
Hill Section,E3,18-0005629,Public service  Excludes service to governmental agencies,9/12/2018 19:13,9/12/2018 19:13,9/12/2018 19:14,9/12/2018 19:18,9/12/2018 19:18,9/12/2018 19:25,BURLINGTON,5401,B,44.48902138,-73.21362858
Downtown,E3,18-0005781,Motor vehicle accident with injuries,9/18/2018 12:43,9/18/2018 12:43,9/18/2018 12:45,9/18/2018 12:46,9/18/2018 12:49,9/18/2018 13:11,BURLINGTON,5401,B,44.46460044,-73.20692026
Downtown,E3,18-0005962,EMS call where injured party has been transported by a non-fire service agency or left the scene prior to arrival,9/24/2018 16:57,9/24/2018 16:57,9/24/2018 17:06,9/24/2018 17:08,9/24/2018 17:17,9/24/2018 17:27,BURLINGTON,5401,B,44.49643384,-73.22663981
New North End,E3,19-0006234,EMS call,10/4/2019 14:31,10/4/2019 14:31,10/4/2019 14:46,10/4/2019 14:46,10/4/2019 14:57,10/4/2019 15:27,BURLINGTON,5408,B,44.52085497,-73.25129539
Hill Section,E3,19-0006468,EMS call,10/13/2019 17:29,10/13/2019 17:29,10/13/2019 17:30,10/13/2019 17:32,10/13/2019 17:35,10/13/2019 17:54,BURLINGTON,5401,B,44.44267769,-73.18160232
Hill Section,E3,19-0006482,EMS call,10/14/2019 10:23,10/14/2019 10:23,10/14/2019 10:24,10/14/2019 10:24,10/14/2019 10:28,10/14/2019 10:44,BURLINGTON,5401,C,44.43912801,-73.21343613
Hill Section,E3,19-0005710,Alarm system activation due to malfunction,9/13/2019 3:32,9/13/2019 3:32,9/13/2019 3:32,9/13/2019 3:33,9/13/2019 3:36,9/13/2019 3:44,BURLINGTON,5401,B,44.47169083,-73.19840309
Downtown,E3,19-0005735,EMS call,9/13/2019 20:24,9/13/2019 20:24,9/13/2019 20:25,9/13/2019 20:26,9/13/2019 20:29,9/13/2019 20:35,BURLINGTON,5401,B,44.48348254,-73.24021571
Hill Section,E3,19-0005797,Smoke detector activation due to malfunction,9/16/2019 6:56,9/16/2019 6:56,9/16/2019 6:57,9/16/2019 6:59,9/16/2019 7:04,9/16/2019 7:07,BURLINGTON,5401,B,44.46898791,-73.22540668
Hill Section,E3,19-0000851,EMS call where injured party has been transported by a non-fire service agency or left the scene prior to arrival,2/7/2019 16:06,2/7/2019 16:06,2/7/2019 16:06,2/7/2019 16:08,2/7/2019 16:11,2/7/2019 16:20,BURLINGTON,5401,C,44.47413555,-73.21838714
Hill Section,E3,19-0001076,EMS call where injured party has been transported by a non-fire service agency or left the scene prior to arrival,2/18/2019 13:57,2/18/2019 13:57,2/18/2019 13:57,2/18/2019 13:58,2/18/2019 13:59,2/18/2019 14:08,BURLINGTON,5401,B,44.48414688,-73.21185962
Hill Section,E3,19-0003541,"Smoke detector activation (no fire), unintentional",6/13/2019 17:12,6/13/2019 17:12,6/13/2019 17:13,6/13/2019 17:14,6/13/2019 17:16,6/13/2019 17:30,BURLINGTON,5401,C,44.50046036,-73.18428571
Hill Section,E3,19-0003731,Refrigeration leak  Includes ammonia,6/21/2019 10:43,6/21/2019 10:43,6/21/2019 10:43,6/21/2019 10:43,6/21/2019 10:44,6/21/2019 11:01,BURLINGTON,5401,B,44.46318235,-73.17828537
Hill Section,E3,18-0007762,"Smoke detector activation (no fire), unintentional",12/15/2018 9:04,12/15/2018 9:04,12/15/2018 9:04,12/15/2018 9:06,12/15/2018 9:10,12/15/2018 9:24,BURLINGTON,5401,C,44.48035568,-73.15311837
Hill Section,E3,18-0007807,EMS call,12/17/2018 11:51,12/17/2018 11:51,12/17/2018 11:52,12/17/2018 11:54,12/17/2018 11:55,12/17/2018 12:22,BURLINGTON,5401,B,44.46538523,-73.18584974
Hill Section,E3,19-0000068,EMS call,1/4/2019 0:10,1/4/2019 0:10,1/4/2019 0:10,1/4/2019 0:13,1/4/2019 0:15,1/4/2019 0:29,BURLINGTON,5401,A,44.50635978,-73.21224871
Hill Section,E3,19-0001985,Carbon monoxide detector activation (no carbon monoxide detected),4/4/2019 2:29,4/4/2019 2:29,4/4/2019 2:31,4/4/2019 2:33,4/4/2019 2:37,4/4/2019 2:50,BURLINGTON,5401,A,44.48249208,-73.21245723
Hill Section,E3,19-0005393,EMS call,8/31/2019 9:32,8/31/2019 9:32,8/31/2019 9:33,8/31/2019 9:34,8/31/2019 9:38,8/31/2019 9:45,BURLINGTON,5401,A,44.47589251,-73.20692324
Hill Section,E3,19-0005556,Smoke detector activation due to malfunction,9/6/2019 16:31,9/6/2019 16:31,9/6/2019 16:31,9/6/2019 16:33,9/6/2019 16:35,9/6/2019 16:51,BURLINGTON,5401,A,44.4608032,-73.19672781
Old North End,E3,18-0005064,Building fire  Excludes confined fires (113–118),8/20/2018 6:03,8/20/2018 6:03,8/20/2018 6:04,8/20/2018 6:06,8/20/2018 6:10,8/20/2018 6:13,BURLINGTON,5401,C,44.49014605,-73.22380896
Downtown,E3,18-0005349,"Smoke detector activation (no fire), unintentional",9/1/2018 12:58,9/1/2018 12:58,9/1/2018 12:58,9/1/2018 13:01,9/1/2018 13:03,9/1/2018 13:05,BURLINGTON,5401,C,44.47908001,-73.18130638
Old North End,E3,18-0005405,"False alarm or false call, other",9/4/2018 4:27,9/4/2018 4:27,9/4/2018 4:28,9/4/2018 4:30,9/4/2018 4:33,9/4/2018 4:33,BURLINGTON,5401,C,44.48961494,-73.19868318
Hill Section,E3,19-0002352,EMS call,4/19/2019 20:03,4/19/2019 20:03,4/19/2019 20:04,4/19/2019 20:10,4/19/2019 20:10,4/19/2019 20:25,BURLINGTON,5401,B,44.4892637,-73.19383337
Hill Section,E3,19-0002477,EMS call,4/26/2019 3:51,4/26/2019 3:51,4/26/2019 3:51,4/26/2019 3:51,4/26/2019 3:51,4/26/2019 4:07,BURLINGTON,5401,C,44.45807407,-73.18299667
Hill Section,E3,19-0003727,Smoke detector activation due to malfunction,6/21/2019 8:39,6/21/2019 8:39,6/21/2019 8:40,6/21/2019 8:41,6/21/2019 8:44,6/21/2019 8:50,BURLINGTON,5401,B,44.46599692,-73.19772649
Hill Section,E3,19-0003799,"Municipal alarm system, malicious false alarm",6/24/2019 7:53,6/24/2019 7:53,6/24/2019 7:53,6/24/2019 7:55,6/24/2019 7:58,6/24/2019 8:09,BURLINGTON,5401,B,44.50513571,-73.21037588
Hill Section,E3,19-0002966,EMS call,5/20/2019 5:52,5/20/2019 5:52,5/20/2019 5:52,5/20/2019 5:53,5/20/2019 5:55,5/20/2019 6:18,BURLINGTON,5401,C,44.47167377,-73.21652567
